epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,38.6554,0.8012,2.13885,2.25432,1.18228,0.75435,0.71824,0.7395,0.64934,0.76898,0.72117,0.74299,0.62026,0.40245,0.86073,0.79294,1.02492,0.000199571,0.000199571,0.000199571
